nome_armazenador,estado,municipio,nome_geradora_residuo,residuo,ano,nome_distribuidor,quantidade,unidade
AMBISOL SOLUÇÕES AMBIENTAIS LTDA.,SAO PAULO,VALINHOS,MERCALF DIESEL LTDA,Outros (kg),2022,AMBISOL SOLUÇÕES AMBIENTAIS LTDA.,530.0,kilogramas (kg)
CONSTROESTE CONSTRUTORA E PARTICIPAÇÕES LTDA,SAO PAULO,SAO JOSE DO RIO PRETO,FARMACAMPO SAÚDE ANIMAL LTDA,Outros (kg),2021,CONSTROESTE CONSTRUTORA E PARTICIPAÇÕES LTDA,7800.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,FUNDIÇÃO REGALI BRASIL LTDA,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,3640.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,FUNDIÇÃO REGALI BRASIL LTDA,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,1830.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,MIPAL INDUSTRIA DE EVAPORADORES LTDA,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,22100.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,MIPAL INDUSTRIA DE EVAPORADORES LTDA,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,9020.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,NB MAQUINAS LTDA,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,5740.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,COMBUSTOL FORNOS INDUSTRIA E COMERCIO LTDA.,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,500.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,AMPHENOL TFC DO BRASIL LTDA,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,1700.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,AMPHENOL TFC DO BRASIL LTDA,Outros (UN),2021,TGA TECH GESTÃO AMBIENTAL LTDA,366.0,Unidade (UN)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,SPF DO BRASIL INDUSTRIA E COMERCIO LTDA,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,636.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,SPF DO BRASIL INDUSTRIA E COMERCIO LTDA,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,4300.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,SPF DO BRASIL INDUSTRIA E COMERCIO LTDA,Outros (UN),2021,TGA TECH GESTÃO AMBIENTAL LTDA,206.0,Unidade (UN)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,SPF DO BRASIL INDUSTRIA E COMERCIO LTDA,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,25500.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,FERTIPAR BANDEIRANTES LTDA,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,1776.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,RHODIO INDÚSTRIA E COMÉRCIO DE ARTEFATOS DE METAIS LTDA EPP,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,1000.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,RHODIO INDÚSTRIA E COMÉRCIO DE ARTEFATOS DE METAIS LTDA EPP,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,1027.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LKV INDUSTRIA E COMERCIO DE METAIS LTDA,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,391.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LKV INDUSTRIA E COMERCIO DE METAIS LTDA,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,12.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,"LOTRANS - LOGISTICA, TRANP. DE CARGAS, COM. SERV L",Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,22323.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,MACLEAN POWER SYSTEMS DO BRASIL LTDA,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,9831.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,SACMI DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,4590.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LICAV INDUSTRIA E COMERCIO LTDA,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,5849.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LICAV INDUSTRIA E COMERCIO LTDA,Outros (kg),2021,TGA TECH GESTÃO AMBIENTAL LTDA,1114.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,FERTIPAR BANDEIRANTES LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1176.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,MACLEAN POWER SYSTEMS DO BRASIL LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,19400.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,MACLEAN POWER SYSTEMS DO BRASIL LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1689.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,MIPAL INDUSTRIA DE EVAPORADORES LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,25700.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,MIPAL INDUSTRIA DE EVAPORADORES LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,4170.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,USI-TUBOS INDÚSTRIA METALÚRGICA LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,647.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,USI-TUBOS INDÚSTRIA METALÚRGICA LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,587.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,USI-TUBOS INDÚSTRIA METALÚRGICA LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,695.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,CITOL INDUSTRIA DE TRATAMENTO DE OLEO LTD - ME,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,19760.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,CITOL INDUSTRIA DE TRATAMENTO DE OLEO LTD - ME,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,24050.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,REGOLITH TRANSPORTES & LOGISITCA LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,20662.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,REGOLITH TRANSPORTES & LOGISITCA LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,2640.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,INDUSTRIA E COMERCIO DE FERRAMENTAS MAYORCA LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1210.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,CITOL INDUSTRIA DE TRATAMENTO DE OLEO LTD - ME,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,87080.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,SANTA IZABEL AGROINDUSTRIA LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,2220.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,SANTA IZABEL AGROINDUSTRIA LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,4740.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,DANPOWER CALDEIRAS E EQUIPAMENTOS LTDA,Outros (L),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1500.0,Litro (L)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,DANPOWER CALDEIRAS E EQUIPAMENTOS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,2748.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,DANPOWER CALDEIRAS E EQUIPAMENTOS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,2154.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,SILGAN WHITE CAP DO BRASIL LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,788.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,MACLEAN POWER SYSTEMS DO BRASIL LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,15218.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,MACLEAN POWER SYSTEMS DO BRASIL LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,16272.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,ARBORE INDUSTRIA E COMÉRCIO DE FERTILIZANTES LTDA,Outros (L),2022,TGA TECH GESTÃO AMBIENTAL LTDA,82690.0,Litro (L)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,ARBORE INDUSTRIA E COMÉRCIO DE FERTILIZANTES LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,146500.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,DANPOWER CALDEIRAS E EQUIPAMENTOS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,3862.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,DANPOWER CALDEIRAS E EQUIPAMENTOS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1630.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,DANPOWER CALDEIRAS E EQUIPAMENTOS LTDA,Outros (UN),2022,TGA TECH GESTÃO AMBIENTAL LTDA,31.0,Unidade (UN)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LICAV INDUSTRIA E COMERCIO LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,771.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LICAV INDUSTRIA E COMERCIO LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,331.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LICAV INDUSTRIA E COMERCIO LTDA,Outros (UN),2022,TGA TECH GESTÃO AMBIENTAL LTDA,86.0,Unidade (UN)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,AMPHENOL TFC DO BRASIL LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,3645.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,SEARA ALIMENTOS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,254.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,SEARA ALIMENTOS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,294.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,SEARA ALIMENTOS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,72.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,RAIZEN ENERGIA S.A. - FILIAL DIAMANTE,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,2620.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,CORTAG INDUSTRIA E COMERCIO LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,545.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,CORTAG INDUSTRIA E COMERCIO LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,47027.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,CORTAG INDUSTRIA E COMERCIO LTDA,Outros (UN),2022,TGA TECH GESTÃO AMBIENTAL LTDA,46.0,Unidade (UN)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,SEARA ALIMENTOS LTDA,Outros (UN),2022,TGA TECH GESTÃO AMBIENTAL LTDA,72.0,Unidade (UN)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,AVERY DENNISON DO BRASIL LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,8660.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LKV INDUSTRIA E COMERCIO DE METAIS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,144.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LKV INDUSTRIA E COMERCIO DE METAIS LTDA,Outros (L),2022,TGA TECH GESTÃO AMBIENTAL LTDA,449.0,Litro (L)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LKV INDUSTRIA E COMERCIO DE METAIS LTDA,Outros (UN),2022,TGA TECH GESTÃO AMBIENTAL LTDA,66.0,Unidade (UN)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LKV INDUSTRIA E COMERCIO DE METAIS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1189.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LC CENTRO DE MONTAGEM LTDA,Outros (UN),2022,TGA TECH GESTÃO AMBIENTAL LTDA,11.0,Unidade (UN)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LC CENTRO DE MONTAGEM LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,226.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LC CENTRO DE MONTAGEM LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,125.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LC CENTRO DE MONTAGEM LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,342.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,ENERGY SOURCE INDUSTRIA COMERCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,145.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,ERCA ARAMADOS INDUSTRIA E COMERCIO LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,407.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,TRANSLUTE TRANSPORTES RODOVIARIOS LTDA,Outros (UN),2022,TGA TECH GESTÃO AMBIENTAL LTDA,60.0,Unidade (UN)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,TRANSLUTE TRANSPORTES RODOVIARIOS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1139.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,"LOTRANS - LOGISTICA, TRANP. DE CARGAS, COM. SERV L",Outros (UN),2022,TGA TECH GESTÃO AMBIENTAL LTDA,25.0,Unidade (UN)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,"LOTRANS - LOGISTICA, TRANP. DE CARGAS, COM. SERV L",Outros (L),2022,TGA TECH GESTÃO AMBIENTAL LTDA,9283.0,Litro (L)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,"LOTRANS - LOGISTICA, TRANP. DE CARGAS, COM. SERV L",Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,11850.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,STEFANINI MOTORS VEICULOS E PEÇAS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1949.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,STEFANINI MOTORS VEICULOS E PEÇAS LTDA,Outros (UN),2022,TGA TECH GESTÃO AMBIENTAL LTDA,0.01,Unidade (UN)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,STEFANINI MOTORS VEICULOS E PEÇAS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1208.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,STEFANINI MOTORS VEICULOS E PECAS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1262.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LE MANS CAMPINAS VEICULOS E PEÇAS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1544.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LE MANS CAMPINAS VEICULOS E PEÇAS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1740.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LE MANS CAMPINAS VEICULOS E PEÇAS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,373.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LE MANS CAMPINAS VEICULOS E PEÇAS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1003.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LE MANS CAMPINAS VEICULOS E PECAS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1140.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LE MANS CAMPINAS VEICULOS E PEÇAS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,593.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,AUTOCAM DO BRASIL USINAGEM LTDA.,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,6582.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,AUTOCAM DO BRASIL USINAGEM LTDA.,Outros (L),2022,TGA TECH GESTÃO AMBIENTAL LTDA,26990.0,Litro (L)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LE MANS CAMPINAS VEICULOS E PEÇAS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,472.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LE MANS CAMPINAS VEICULOS E PEÇAS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,653.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LE MANS CAMPINAS VEICULOS E PEÇAS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,520.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LE MANS CAMPINAS VEICULOS E PEÇAS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,165.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LE MANS CAMPINAS VEICULOS E PEÇAS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,699.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,AUTOCAM DO BRASIL USINAGEM LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,2693.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,AUTOCAM DO BRASIL USINAGEM LTDA,Outros (L),2022,TGA TECH GESTÃO AMBIENTAL LTDA,12000.0,Litro (L)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LE MANS CAMPINAS VEICULOS E PEÇAS LTDA,Outros (UN),2022,TGA TECH GESTÃO AMBIENTAL LTDA,0.29,Unidade (UN)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LE MANS CAMPINAS VEICULOS E PEÇAS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1477.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,STEFANINI PREMIUM VEICULOS E PEÇAS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,2689.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,STF MOTORS VEICULOS E PEÇAS LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1949.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,SPF DO BRASIL INDUSTRIA E COMERCIO LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1393.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,SPF DO BRASIL INDUSTRIA E COMERCIO LTDA,Outros (UN),2022,TGA TECH GESTÃO AMBIENTAL LTDA,123.0,Unidade (UN)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,AUTO GT LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,2659.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,AUTO GT LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,1092.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,FABRITECH INDÚSTRIA E COMÉRCIO DE CAPACETES LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,2090.0,kilogramas (kg)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,FABRITECH INDÚSTRIA E COMÉRCIO DE CAPACETES LTDA,Outros (kg),2022,TGA TECH GESTÃO AMBIENTAL LTDA,34165.0,kilogramas (kg)
MARIM GERENCIAMENTO DE RESIDUOS,SAO PAULO,SANTOS,ADM DO BRASIL LTDA.,Outros (kg),2020,RENOVA BENEFICIAMENTO DE RESÍDUOS INDUSTRIAIS LTDA,26140.0,kilogramas (kg)
MARIM GERENCIAMENTO DE RESIDUOS,SAO PAULO,SANTOS,BANDEIRANTES DEICMAR LOGISTICA INTEGRADA S.A,Outros (kg),2020,SOLVI ESSENCIS AMBIENTAL S.A,11685.0,kilogramas (kg)
MARIM GERENCIAMENTO DE RESIDUOS,SAO PAULO,SANTOS,BANDEIRANTES DEICMAR LOGISTICA INTEGRADA S.A,Outros (kg),2020,SOLVI ESSENCIS AMBIENTAL S.A,21120.0,kilogramas (kg)
MARIM GERENCIAMENTO DE RESIDUOS,SAO PAULO,SANTOS,BRASIL TERMINAL PORTUÁRIO S.A,Outros (kg),2022,MARIM GERENCIAMENTO DE RESIDUOS,9236668.0,kilogramas (kg)
INDUSTRIA DE METAIS E OXIDOS SUZANO LTDA,SAO PAULO,SUZANO,JF PASQUA CONDUTORES ELÉTRICOS LTDA,Outros (kg),2020,INDUSTRIA DE METAIS E OXIDOS SUZANO LTDA,1545000.0,kilogramas (kg)
TITA SOLUCOES AMBIENTAIS LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,ESTORIL CENTER 115 COMBUSTIVEIS LTDA,Outros (kg),2020,TITA SOLUCOES AMBIENTAIS LTDA,8.0,kilogramas (kg)
TITA SOLUCOES AMBIENTAIS LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,AUTO POSTO PATIO DOS TRILHOS LTDA,Outros (kg),2020,RENOVA TRATAMENTO DE RESÍDUOS LTDA,126.0,kilogramas (kg)
